Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales,Profit,Discount,Month,Year,Quarter,Profit_Margin
4540,C0215,P021,2024-07-06,1,15622.67,5572.67,20,July,2024,3,35.67
4541,C0564,P081,2025-10-17,3,31977.98,4935.98,10,October,2025,4,15.44
4542,C0312,P008,2024-06-06,5,58803.48,13493.48,15,June,2024,2,22.95
4543,C0447,P079,2025-06-01,4,9932.67,3560.67,10,June,2025,2,35.85
4544,C0126,P010,2025-09-05,1,2058.75,433.75,10,September,2025,3,21.07
4545,C0110,P001,2025-12-05,1,9528.87,3828.87,20,December,2025,4,40.18
4546,C0447,P036,2024-10-15,3,18678.94,5340.94,20,October,2024,4,28.59
4547,C0475,P066,2024-09-10,3,25547.02,10904.02,5,September,2024,3,42.68
4548,C0382,P023,2025-04-07,4,37851.44,8999.44,5,April,2025,2,23.78
4549,C0223,P031,2024-07-09,5,95063.62,37453.62,0,July,2024,3,39.4
4550,C0209,P044,2024-02-18,1,11686.95,2219.95,0,February,2024,1,19.0
4551,C0512,P004,2024-02-12,1,9345.84,3094.84,20,February,2024,1,33.11
4552,C0395,P003,2025-03-01,2,46957.63,17663.63,20,March,2025,1,37.62
4553,C0013,P074,2025-04-10,5,46206.1,7131.1,0,April,2025,2,15.43
4554,C0218,P037,2024-10-25,1,18688.38,7765.38,15,October,2024,4,41.55
4555,C0152,P074,2025-09-04,1,13040.57,5225.57,5,September,2025,3,40.07
4556,C0453,P069,2025-09-26,2,38406.27,10558.27,20,September,2025,3,27.49
4557,C0047,P065,2024-07-01,5,69336.16,16556.16,10,July,2024,3,23.88
4558,C0255,P005,2025-05-20,5,18562.67,4882.67,0,May,2025,2,26.3
4559,C0454,P034,2025-05-19,1,15221.25,3162.25,5,May,2025,2,20.78
4560,C0542,P033,2024-08-13,4,78086.51,30370.51,5,August,2024,3,38.89
4561,C0206,P040,2024-01-22,5,28842.2,8887.2,5,January,2024,1,30.81
4562,C0195,P026,2024-05-27,3,9008.63,3731.63,5,May,2024,2,41.42
4563,C0252,P001,2025-11-26,1,7946.9,2246.9,15,November,2025,4,28.27
4564,C0032,P086,2025-08-28,3,30385.96,11338.96,10,August,2025,3,37.32
4565,C0599,P054,2024-07-18,4,33539.22,13839.22,5,July,2024,3,41.26
4566,C0113,P002,2024-07-26,1,4619.29,1732.29,5,July,2024,3,37.5
4567,C0326,P033,2024-01-19,3,48003.89,12216.89,15,January,2024,1,25.45
4568,C0046,P073,2025-05-26,3,29286.51,9450.51,20,May,2025,2,32.27
4569,C0562,P019,2024-01-13,5,83201.91,29156.91,10,January,2024,1,35.04
4570,C0218,P032,2024-01-11,3,39979.54,12445.54,5,January,2024,1,31.13
4571,C0318,P037,2025-06-03,3,50759.26,17990.26,15,June,2025,2,35.44
4572,C0209,P001,2024-07-13,3,20458.29,3358.29,10,July,2024,3,16.42
4573,C0039,P053,2025-12-19,4,9043.87,2903.87,20,December,2025,4,32.11
4574,C0585,P069,2024-06-12,2,39216.1,11368.1,5,June,2024,2,28.99
4575,C0155,P006,2024-08-26,5,98652.74,38192.74,15,August,2024,3,38.71
4576,C0339,P079,2025-04-30,3,6070.48,1291.48,15,April,2025,2,21.27
4577,C0319,P008,2025-01-02,3,45308.56,18122.56,5,January,2025,1,40.0
4578,C0266,P054,2024-03-23,5,30777.49,6152.49,15,March,2024,1,19.99
4579,C0259,P019,2024-05-25,4,59537.63,16301.63,0,May,2024,2,27.38
4580,C0105,P002,2025-08-09,5,17855.86,3420.86,10,August,2025,3,19.16
4581,C0415,P025,2024-04-29,2,2438.77,484.77,10,April,2024,2,19.88
4582,C0054,P030,2024-08-11,1,9252.6,2447.6,15,August,2024,3,26.45
4583,C0504,P009,2024-11-19,1,18496.21,3682.21,10,November,2024,4,19.91
4584,C0578,P086,2024-09-07,5,44806.32,13061.32,15,September,2024,3,29.15
4585,C0598,P088,2025-10-23,4,20002.02,7378.02,5,October,2025,4,36.89
4586,C0451,P017,2024-10-30,4,3064.22,636.22,20,October,2024,4,20.76
4587,C0278,P080,2024-03-18,2,25006.72,3774.72,15,March,2024,1,15.09
4588,C0238,P004,2025-06-10,3,29650.55,10897.55,20,June,2025,2,36.75
4589,C0311,P033,2024-12-13,1,18729.72,6800.72,20,December,2024,4,36.31
4590,C0532,P046,2024-08-16,1,17691.54,3831.54,0,August,2024,3,21.66
4591,C0397,P040,2024-02-14,5,32809.69,12854.69,0,February,2024,1,39.18
4592,C0016,P056,2025-12-22,3,50013.35,17175.35,5,December,2025,4,34.34
4593,C0504,P003,2024-06-30,2,34911.15,5617.15,0,June,2024,2,16.09
4594,C0197,P068,2024-03-19,2,19037.34,3321.34,5,March,2024,1,17.45
4595,C0307,P039,2025-11-09,3,24417.03,9501.03,20,November,2025,4,38.91
4596,C0185,P087,2024-06-06,1,9918.86,3766.86,20,June,2024,2,37.98
4597,C0560,P012,2025-05-26,4,59119.26,19791.26,20,May,2025,2,33.48
4598,C0486,P071,2024-04-16,4,27690.36,7082.36,0,April,2024,2,25.58
4599,C0028,P059,2024-09-25,5,48663.81,8818.81,10,September,2024,3,18.12
4600,C0203,P077,2024-11-12,5,81931.39,27281.39,15,November,2024,4,33.3
4601,C0470,P070,2024-02-13,3,9786.0,3810.0,0,February,2024,1,38.93
4602,C0314,P049,2025-05-24,4,5026.49,1054.49,20,May,2025,2,20.98
4603,C0119,P034,2024-09-07,4,75483.68,27247.68,15,September,2024,3,36.1
4604,C0595,P022,2025-10-15,3,65540.48,21509.48,15,October,2025,4,32.82
4605,C0471,P085,2024-11-14,4,77893.28,19465.28,15,November,2024,4,24.99
4606,C0120,P038,2024-08-10,1,7243.6,2531.6,5,August,2024,3,34.95
4607,C0205,P046,2025-09-17,3,65614.39,24034.39,0,September,2025,3,36.63
4608,C0310,P082,2024-05-28,2,20825.86,7927.86,15,May,2024,2,38.07
4609,C0177,P083,2024-01-18,2,7502.2,1244.2,5,January,2024,1,16.58
4610,C0308,P089,2024-10-18,3,35503.64,13294.64,0,October,2024,4,37.45
4611,C0096,P054,2024-08-10,2,15244.13,5394.13,20,August,2024,3,35.38
4612,C0480,P065,2025-06-07,1,14070.23,3514.23,15,June,2025,2,24.98
4613,C0140,P008,2024-04-02,5,74857.36,29547.36,0,April,2024,2,39.47
4614,C0509,P020,2024-06-06,4,19180.99,7968.99,15,June,2024,2,41.55
4615,C0051,P012,2025-09-19,4,60261.62,20933.62,20,September,2025,3,34.74
4616,C0058,P045,2024-04-08,3,41627.75,14312.75,20,April,2024,2,34.38
4617,C0489,P070,2024-04-23,2,5911.84,1927.84,5,April,2024,2,32.61
4618,C0534,P065,2025-03-18,5,61379.79,8599.79,5,March,2025,1,14.01
4619,C0064,P038,2025-12-24,4,26696.0,7848.0,5,December,2025,4,29.4
4620,C0341,P065,2024-07-20,1,12567.47,2011.47,10,July,2024,3,16.01
4621,C0383,P036,2025-07-11,2,13342.51,4450.51,5,July,2025,3,33.36
4622,C0297,P033,2024-01-04,4,60721.42,13005.42,0,January,2024,1,21.42
4623,C0402,P001,2024-07-02,3,26687.55,9587.55,10,July,2024,3,35.93
4624,C0391,P029,2024-08-28,3,12611.37,2975.37,20,August,2024,3,23.59
4625,C0224,P007,2025-07-20,5,10699.43,4059.43,10,July,2025,3,37.94
4626,C0453,P053,2024-06-24,2,5376.15,2306.15,20,June,2024,2,42.9
4627,C0026,P030,2024-03-02,5,56098.69,22073.69,0,March,2024,1,39.35
4628,C0181,P071,2024-06-16,4,29031.93,8423.93,15,June,2024,2,29.02
4629,C0438,P053,2024-08-20,4,10079.34,3939.34,5,August,2024,3,39.08
4630,C0468,P051,2025-05-28,2,550.31,226.31,5,May,2025,2,41.12
4631,C0486,P011,2024-08-07,5,48763.29,20583.29,5,August,2024,3,42.21
4632,C0261,P055,2025-06-01,4,76958.2,22566.2,0,June,2025,2,29.32
4633,C0200,P003,2025-02-16,3,68668.79,24727.79,20,February,2025,1,36.01
4634,C0004,P039,2024-09-10,2,14005.85,4061.85,0,September,2024,3,29.0
4635,C0599,P045,2024-01-01,4,54954.05,18534.05,0,January,2024,1,33.73
4636,C0029,P068,2024-06-09,1,10006.51,2148.51,20,June,2024,2,21.47
4637,C0384,P053,2024-06-05,2,5326.59,2256.59,20,June,2024,2,42.36
4638,C0051,P080,2024-08-17,1,16852.55,6236.55,20,August,2024,3,37.01
4639,C0268,P021,2025-09-06,3,52265.4,22115.4,15,September,2025,3,42.31
4640,C0416,P015,2025-12-26,1,11960.89,3951.89,10,December,2025,4,33.04
4641,C0551,P010,2025-05-19,1,2297.65,672.65,15,May,2025,2,29.28
4642,C0130,P004,2025-03-08,4,30298.14,5294.14,0,March,2025,1,17.47
4643,C0200,P044,2024-01-07,3,47900.82,19499.82,5,January,2024,1,40.71
4644,C0372,P083,2024-09-10,5,23306.67,7661.67,10,September,2024,3,32.87
4645,C0597,P022,2025-09-13,1,22804.54,8127.54,15,September,2025,3,35.64
4646,C0280,P059,2025-04-16,4,56475.97,24599.97,0,April,2025,2,43.56
4647,C0116,P025,2025-08-30,5,7823.89,2938.89,10,August,2025,3,37.56
4648,C0368,P081,2025-10-20,4,55047.09,18991.09,20,October,2025,4,34.5
4649,C0340,P002,2024-12-24,2,8670.59,2896.59,10,December,2024,4,33.41
4650,C0517,P046,2024-06-03,4,70177.44,14737.44,0,June,2024,2,21.0
4651,C0406,P051,2025-06-30,4,903.94,255.94,15,June,2025,2,28.31
4652,C0169,P032,2024-12-28,4,60443.28,23731.28,20,December,2024,4,39.26
4653,C0264,P036,2024-11-27,5,37549.39,15319.39,5,November,2024,4,40.8
4654,C0150,P005,2025-06-03,4,14037.77,3093.77,20,June,2025,2,22.04
4655,C0392,P079,2024-12-17,5,12087.51,4122.51,5,December,2024,4,34.11
4656,C0382,P004,2025-11-18,3,24290.48,5537.48,10,November,2025,4,22.8
4657,C0549,P076,2025-03-31,4,92012.9,32968.9,0,March,2025,1,35.83
4658,C0001,P076,2025-09-14,3,76445.14,32162.14,20,September,2025,3,42.07
4659,C0174,P050,2024-05-26,1,8651.53,2640.53,15,May,2024,2,30.52
4660,C0317,P088,2024-11-07,5,22372.94,6592.94,20,November,2024,4,29.47
4661,C0322,P016,2025-09-25,1,19173.27,7531.27,20,September,2025,3,39.28
4662,C0288,P008,2024-01-04,4,53098.98,16850.98,20,January,2024,1,31.74
4663,C0380,P033,2024-11-10,5,98903.37,39258.37,15,November,2024,4,39.69
4664,C0224,P024,2025-12-03,4,14067.37,3375.37,10,December,2025,4,23.99
4665,C0274,P073,2025-02-19,5,56297.72,23237.72,10,February,2025,1,41.28
4666,C0302,P056,2024-07-17,3,39370.27,6532.27,20,July,2024,3,16.59
4667,C0207,P044,2024-04-25,5,79110.45,31775.45,10,April,2024,2,40.17
4668,C0597,P039,2025-04-14,4,28844.13,8956.13,10,April,2025,2,31.05
4669,C0490,P060,2024-07-30,5,29722.45,12867.45,10,July,2024,3,43.29
4670,C0245,P020,2025-06-30,4,18236.31,7024.31,20,June,2025,2,38.52
4671,C0442,P046,2025-08-21,1,24923.15,11063.15,10,August,2025,3,44.39
4672,C0288,P050,2024-11-19,5,35109.36,5054.36,10,November,2024,4,14.4
4673,C0079,P057,2025-11-09,1,17217.95,6876.95,5,November,2025,4,39.94
4674,C0056,P090,2024-11-30,5,6955.6,2800.6,0,November,2024,4,40.26
4675,C0413,P006,2024-06-16,2,29670.72,5486.72,0,June,2024,2,18.49
4676,C0567,P048,2024-02-10,4,12982.7,2518.7,15,February,2024,1,19.4
4677,C0353,P083,2025-09-08,4,17649.31,5133.31,20,September,2025,3,29.09
4678,C0419,P081,2024-07-02,1,10472.02,1458.02,20,July,2024,3,13.92
4679,C0377,P007,2025-01-02,3,5966.11,1982.11,10,January,2025,1,33.22
4680,C0025,P011,2024-01-01,5,34318.83,6138.83,5,January,2024,1,17.89
4681,C0168,P084,2025-07-22,5,53137.56,22247.56,20,July,2025,3,41.87
4682,C0059,P071,2024-12-03,2,17709.56,7405.56,0,December,2024,4,41.82
4683,C0543,P036,2025-07-18,4,23978.68,6194.68,20,July,2025,3,25.83
4684,C0546,P001,2024-09-25,2,17695.71,6295.71,15,September,2024,3,35.58
4685,C0062,P083,2024-08-30,1,4723.74,1594.74,15,August,2024,3,33.76
4686,C0482,P021,2025-01-14,1,12533.31,2483.31,15,January,2025,1,19.81
4687,C0124,P041,2024-02-17,1,1972.96,301.96,5,February,2024,1,15.3
4688,C0043,P060,2024-04-14,3,16364.17,6251.17,15,April,2024,2,38.2
4689,C0426,P055,2024-12-30,5,117459.04,49469.04,20,December,2024,4,42.12
4690,C0410,P036,2025-01-31,2,10325.72,1433.72,10,January,2025,1,13.88
4691,C0360,P078,2025-08-01,3,16162.26,2839.26,10,August,2025,3,17.57
4692,C0269,P072,2025-11-11,2,43712.11,17794.11,20,November,2025,4,40.71
4693,C0545,P004,2024-02-23,3,26831.71,8078.71,20,February,2024,1,30.11
4694,C0087,P080,2025-10-31,5,87303.89,34223.89,0,October,2025,4,39.2
4695,C0003,P065,2025-02-28,1,15781.56,5225.56,5,February,2025,1,33.11
4696,C0593,P008,2025-03-13,1,10605.25,1543.25,5,March,2025,1,14.55
4697,C0356,P023,2024-02-18,3,37382.7,15743.7,0,February,2024,1,42.11
4698,C0329,P085,2024-11-06,2,38749.43,9535.43,10,November,2024,4,24.61
4699,C0329,P019,2024-02-14,3,40063.31,7636.31,20,February,2024,1,19.06
4700,C0209,P021,2025-03-08,4,58875.56,18675.56,10,March,2025,1,31.72
4701,C0411,P076,2025-01-18,5,128166.18,54361.18,15,January,2025,1,42.41
4702,C0314,P086,2025-01-21,2,17086.1,4388.1,0,January,2025,1,25.68
4703,C0033,P052,2024-04-29,2,23614.3,9404.3,5,April,2024,2,39.82
4704,C0516,P037,2025-09-03,3,57070.65,24301.65,20,September,2025,3,42.58
4705,C0018,P041,2024-11-18,4,11476.15,4792.15,5,November,2024,4,41.76
4706,C0359,P044,2024-07-04,4,62454.82,24586.82,5,July,2024,3,39.37
4707,C0073,P039,2024-08-29,1,7685.93,2713.93,10,August,2024,3,35.31
4708,C0176,P008,2025-03-26,2,31820.59,13696.59,10,March,2025,1,43.04
4709,C0552,P071,2025-05-06,1,6790.87,1638.87,10,May,2025,2,24.13
4710,C0438,P004,2025-12-02,4,33688.47,8684.47,10,December,2025,4,25.78
4711,C0067,P020,2025-09-07,3,11705.64,3296.64,5,September,2025,3,28.16
4712,C0308,P019,2024-08-25,4,58890.35,15654.35,0,August,2024,3,26.58
4713,C0333,P080,2025-05-15,5,68812.68,15732.68,0,May,2025,2,22.86
4714,C0570,P025,2024-12-07,1,1739.2,762.2,10,December,2024,4,43.82
4715,C0102,P053,2025-12-19,3,5948.76,1343.76,5,December,2025,4,22.59
4716,C0081,P042,2025-02-07,5,5416.97,851.97,5,February,2025,1,15.73
4717,C0088,P005,2024-03-10,2,8634.64,3162.64,0,March,2024,1,36.63
4718,C0111,P041,2025-10-10,4,8715.53,2031.53,5,October,2025,4,23.31
4719,C0413,P037,2024-10-04,4,64293.86,20601.86,15,October,2024,4,32.04
4720,C0512,P061,2025-09-24,5,13238.8,4793.8,5,September,2025,3,36.21
4721,C0531,P011,2025-07-21,3,25551.29,8643.29,10,July,2025,3,33.83
4722,C0125,P011,2025-11-15,3,21323.19,4415.19,20,November,2025,4,20.71
4723,C0592,P057,2024-05-23,3,39110.77,8087.77,10,May,2024,2,20.68
4724,C0487,P016,2025-05-29,3,42466.94,7540.94,0,May,2025,2,17.76
4725,C0441,P082,2024-03-27,3,28401.68,9054.68,20,March,2024,1,31.88
4726,C0472,P027,2024-02-23,4,26366.36,4270.36,10,February,2024,1,16.2
4727,C0208,P075,2025-01-06,5,69106.2,28541.2,0,January,2025,1,41.3
4728,C0111,P018,2025-04-03,3,33096.95,11598.95,10,April,2025,2,35.05
4729,C0081,P046,2024-08-23,4,74828.29,19388.29,15,August,2024,3,25.91
4730,C0171,P011,2024-05-24,3,26462.86,9554.86,10,May,2024,2,36.11
4731,C0499,P073,2024-10-29,3,28463.36,8627.36,20,October,2024,4,30.31
4732,C0138,P063,2024-05-01,1,5903.77,2413.77,15,May,2024,2,40.89
4733,C0244,P041,2025-04-15,3,7656.74,2643.74,20,April,2025,2,34.53
4734,C0053,P024,2024-07-27,2,7051.23,1705.23,20,July,2024,3,24.18
4735,C0432,P056,2025-06-06,1,14959.79,4013.79,15,June,2025,2,26.83
4736,C0381,P029,2024-05-07,5,18785.15,2725.15,5,May,2024,2,14.51
4737,C0168,P068,2024-03-11,5,50745.1,11455.1,0,March,2024,1,22.57
4738,C0289,P086,2025-09-07,2,16580.67,3882.67,20,September,2025,3,23.42
4739,C0403,P053,2025-06-09,2,4382.83,1312.83,0,June,2025,2,29.95
4740,C0225,P053,2025-07-24,4,9080.56,2940.56,5,July,2025,3,32.38
4741,C0468,P022,2025-05-06,1,20242.62,5565.62,5,May,2025,2,27.49
4742,C0117,P058,2024-10-19,5,72455.85,22790.85,0,October,2024,4,31.45
4743,C0331,P076,2025-12-01,5,105734.28,31929.28,10,December,2025,4,30.2
4744,C0259,P060,2025-03-31,1,4563.49,1192.49,0,March,2025,1,26.13
4745,C0544,P009,2024-12-01,3,62911.47,18469.47,5,December,2024,4,29.36
4746,C0040,P057,2024-02-21,2,30272.45,9590.45,20,February,2024,1,31.68
4747,C0468,P023,2024-12-30,1,10694.89,3481.89,0,December,2024,4,32.56
4748,C0065,P088,2024-10-26,4,20143.02,7519.02,5,October,2024,4,37.33
4749,C0450,P017,2024-03-30,3,3123.16,1302.16,15,March,2024,1,41.69
4750,C0076,P078,2024-06-15,4,25540.2,7776.2,15,June,2024,2,30.45
4751,C0218,P060,2024-03-07,5,28247.24,11392.24,20,March,2024,1,40.33
4752,C0217,P014,2024-05-19,3,57282.01,13080.01,15,May,2024,2,22.83
4753,C0467,P042,2025-01-20,5,7043.75,2478.75,10,January,2025,1,35.19
4754,C0475,P001,2024-02-23,4,30102.74,7302.74,10,February,2024,1,24.26
4755,C0372,P001,2024-01-30,5,43659.21,15159.21,20,January,2024,1,34.72
4756,C0339,P017,2025-09-01,1,742.3,135.3,20,September,2025,3,18.23
4757,C0406,P016,2025-08-14,5,79816.67,21606.67,5,August,2025,3,27.07
4758,C0238,P081,2025-12-01,1,13478.99,4464.99,5,December,2025,4,33.13
4759,C0486,P056,2025-07-07,3,41258.38,8420.38,0,July,2025,3,20.41
4760,C0406,P067,2024-10-24,5,10211.08,3001.08,20,October,2024,4,29.39
4761,C0593,P068,2025-02-03,3,29718.11,6144.11,10,February,2025,1,20.67
4762,C0492,P046,2025-06-13,3,67712.18,26132.18,20,June,2025,2,38.59
4763,C0030,P022,2025-04-13,3,68358.77,24327.77,20,April,2025,2,35.59
4764,C0464,P089,2025-07-28,5,51486.49,14471.49,5,July,2025,3,28.11
4765,C0349,P075,2024-12-02,3,41024.0,16685.0,15,December,2024,4,40.67
4766,C0508,P016,2024-05-09,5,80128.64,21918.64,20,May,2024,2,27.35
4767,C0021,P058,2024-02-22,5,81064.86,31399.86,20,February,2024,1,38.73
4768,C0173,P056,2025-08-20,2,27217.2,5325.2,15,August,2025,3,19.57
4769,C0135,P051,2025-11-07,4,1053.15,405.15,20,November,2025,4,38.47
4770,C0177,P068,2025-06-25,1,13225.02,5367.02,10,June,2025,2,40.58
4771,C0122,P044,2025-04-07,5,60205.17,12870.17,20,April,2025,2,21.38
4772,C0124,P080,2025-08-17,1,15397.23,4781.23,10,August,2025,3,31.05
4773,C0022,P036,2024-12-02,5,29888.49,7658.49,10,December,2024,4,25.62
4774,C0417,P033,2025-03-11,1,19843.17,7914.17,5,March,2025,1,39.88
4775,C0254,P023,2025-06-19,4,47442.99,18590.99,5,June,2025,2,39.19
4776,C0199,P079,2024-03-25,4,11395.22,5023.22,0,March,2024,1,44.08
4777,C0301,P089,2024-08-02,2,24015.0,9209.0,0,August,2024,3,38.35
4778,C0329,P086,2025-07-03,5,46881.19,15136.19,15,July,2025,3,32.29
4779,C0426,P053,2024-09-08,1,2538.87,1003.87,20,September,2024,3,39.54
4780,C0008,P078,2025-07-05,5,39767.97,17562.97,15,July,2025,3,44.16
4781,C0026,P035,2025-08-13,1,11891.58,2942.58,10,August,2025,3,24.75
4782,C0471,P058,2025-09-24,1,17153.1,7220.1,0,September,2025,3,42.09
4783,C0331,P088,2024-04-17,5,24611.73,8831.73,5,April,2024,2,35.88
4784,C0497,P024,2025-01-14,4,15548.38,4856.38,0,January,2025,1,31.23
4785,C0578,P002,2025-03-09,3,10792.25,2131.25,15,March,2025,1,19.75
4786,C0408,P056,2024-04-01,5,70329.24,15599.24,10,April,2024,2,22.18
4787,C0283,P087,2024-01-22,3,30155.88,11699.88,20,January,2024,1,38.8
4788,C0427,P039,2025-11-15,4,35296.63,15408.63,0,November,2025,4,43.65
4789,C0324,P004,2024-01-21,3,23944.83,5191.83,15,January,2024,1,21.68
4790,C0261,P067,2025-08-21,1,1772.52,330.52,5,August,2025,3,18.65
4791,C0563,P071,2024-05-08,1,5959.75,807.75,20,May,2024,2,13.55
4792,C0417,P024,2024-05-17,5,23924.6,10559.6,10,May,2024,2,44.14
4793,C0309,P022,2025-03-12,3,60640.16,16609.16,5,March,2025,1,27.39
4794,C0467,P087,2024-12-01,1,9369.98,3217.98,20,December,2024,4,34.34
4795,C0599,P026,2024-05-05,5,14673.94,5878.94,20,May,2024,2,40.06
4796,C0264,P004,2024-05-18,1,8340.18,2089.18,0,May,2024,2,25.05
4797,C0426,P019,2024-07-30,3,41763.23,9336.23,15,July,2024,3,22.36
4798,C0028,P084,2025-12-14,4,29538.04,4826.04,10,December,2025,4,16.34
4799,C0425,P040,2025-02-15,5,29384.2,9429.2,15,February,2025,1,32.09
4800,C0347,P089,2024-08-10,2,25832.89,11026.89,0,August,2024,3,42.69
4801,C0504,P088,2025-02-14,3,14024.73,4556.73,20,February,2025,1,32.49
4802,C0540,P016,2024-09-04,5,76224.53,18014.53,10,September,2024,3,23.63
4803,C0355,P077,2025-10-03,5,64991.41,10341.41,0,October,2025,4,15.91
4804,C0012,P029,2024-04-02,3,14492.15,4856.15,15,April,2024,2,33.51
4805,C0155,P079,2025-04-06,3,7461.76,2682.76,10,April,2025,2,35.95
4806,C0537,P020,2025-01-30,2,6760.09,1154.09,10,January,2025,1,17.07
4807,C0262,P062,2025-08-04,4,2720.9,636.9,15,August,2025,3,23.41
4808,C0386,P053,2024-04-13,2,4243.03,1173.03,0,April,2024,2,27.65
4809,C0004,P023,2025-11-26,4,38621.73,9769.73,15,November,2025,4,25.3
4810,C0500,P061,2025-06-04,5,9945.52,1500.52,5,June,2025,2,15.09
4811,C0194,P039,2025-04-12,2,14483.43,4539.43,5,April,2025,2,31.34
4812,C0518,P007,2025-08-31,1,2265.46,937.46,20,August,2025,3,41.38
4813,C0122,P017,2025-02-23,4,4365.3,1937.3,15,February,2025,1,44.38
4814,C0215,P090,2024-10-29,1,1140.98,309.98,5,October,2024,4,27.17
4815,C0561,P034,2024-09-18,2,35907.02,11789.02,15,September,2024,3,32.83
4816,C0320,P021,2024-03-19,3,36018.61,5868.61,15,March,2024,1,16.29
4817,C0580,P007,2025-12-14,1,2298.3,970.3,20,December,2025,4,42.22
4818,C0482,P016,2025-10-11,4,82578.32,36010.32,10,October,2025,4,43.61
4819,C0331,P081,2025-02-23,2,24655.01,6627.01,10,February,2025,1,26.88
4820,C0347,P008,2024-05-07,3,32021.16,4835.16,10,May,2024,2,15.1
4821,C0479,P056,2025-07-13,1,13931.97,2985.97,20,July,2025,3,21.43
4822,C0530,P078,2024-01-09,1,5497.91,1056.91,5,January,2024,1,19.22
4823,C0043,P025,2024-08-01,3,3642.53,711.53,15,August,2024,3,19.53
4824,C0061,P085,2024-04-14,4,72293.47,13865.47,20,April,2024,2,19.18
4825,C0489,P001,2025-04-09,3,26709.24,9609.24,10,April,2025,2,35.98
4826,C0124,P010,2024-08-23,1,2427.37,802.37,20,August,2024,3,33.06
4827,C0585,P056,2024-01-23,5,74216.21,19486.21,5,January,2024,1,26.26
4828,C0428,P075,2025-03-04,5,57506.77,16941.77,0,March,2025,1,29.46
4829,C0587,P090,2025-10-03,4,4691.45,1367.45,20,October,2025,4,29.15
4830,C0183,P088,2025-06-01,1,4798.02,1642.02,5,June,2025,2,34.22
4831,C0139,P040,2025-09-20,5,32851.82,12896.82,10,September,2025,3,39.26
4832,C0542,P074,2024-11-23,5,56476.04,17401.04,10,November,2024,4,30.81
4833,C0127,P022,2024-12-02,3,53837.84,9806.84,5,December,2024,4,18.22
4834,C0102,P069,2024-05-19,5,113940.15,44320.15,15,May,2024,2,38.9
4835,C0367,P083,2024-07-20,4,15396.38,2880.38,10,July,2024,3,18.71
4836,C0202,P084,2025-07-20,1,9681.99,3503.99,15,July,2025,3,36.19
4837,C0464,P028,2025-01-27,5,31035.33,13700.33,0,January,2025,1,44.14
4838,C0074,P021,2024-07-26,3,49873.49,19723.49,0,July,2024,3,39.55
4839,C0451,P033,2025-05-30,3,63186.32,27399.32,20,May,2025,2,43.36
4840,C0063,P010,2025-05-20,5,14102.93,5977.93,20,May,2025,2,42.39
4841,C0263,P035,2025-10-29,2,26962.35,9064.35,15,October,2025,4,33.62
4842,C0329,P024,2024-08-27,3,14235.09,6216.09,5,August,2024,3,43.67
4843,C0495,P034,2025-04-05,2,34080.11,9962.11,15,April,2025,2,29.23
4844,C0359,P037,2024-08-26,1,18450.15,7527.15,0,August,2024,3,40.8
4845,C0467,P087,2024-04-25,1,9494.25,3342.25,20,April,2024,2,35.2
4846,C0593,P015,2024-01-24,3,30645.26,6618.26,15,January,2024,1,21.6
4847,C0164,P016,2024-05-16,2,35024.22,11740.22,15,May,2024,2,33.52
4848,C0329,P071,2024-02-10,3,20431.75,4975.75,5,February,2024,1,24.35
4849,C0046,P081,2024-08-26,3,32290.39,5248.39,5,August,2024,3,16.25
4850,C0373,P086,2025-04-06,1,9823.73,3474.73,10,April,2025,2,35.37
4851,C0379,P028,2024-10-13,4,17155.66,3287.66,10,October,2024,4,19.16
4852,C0144,P002,2025-12-07,1,3356.98,469.98,15,December,2025,4,14.0
4853,C0069,P065,2024-04-12,5,89475.96,36695.96,10,April,2024,2,41.01
4854,C0507,P079,2025-01-15,5,10273.33,2308.33,10,January,2025,1,22.47
4855,C0094,P052,2024-03-01,2,24101.9,9891.9,0,March,2024,1,41.04
4856,C0019,P083,2024-11-12,5,22900.66,7255.66,20,November,2024,4,31.68
